"Frequency Output","Frequency Input","FCC Callsign",Agency/Category,County,Description,"Alpha Tag","PL Output Tone","PL Input Tone",Mode,"Class Station Code",Tag
852.137500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 011 Puu Manawahua",n/a,n/a,n/a,EDACS,RM,TRS
852.162500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 004 Windward Simulcast",n/a,n/a,n/a,EDACS,RM,TRS
852.175000,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 012 Waianae",n/a,n/a,n/a,EDACS,RM,TRS
852.212500,0.00000,n/a,"Maui County Regional Interoperable P25 Public Safety Radio System",Maui,"Site: 009 Lahaina",n/a,n/a,n/a,"Project 25",RM,TRS
852.250000,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 010 USN Whitmore",n/a,n/a,n/a,EDACS,RM,TRS
852.275000,807.27500,,"University of Hawaii - Manoa",Honolulu,"Tactical Ops",TAC83,"136.5 PL",,FMN,RM,Multi-Tac
852.287500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 022 Mokuleia",n/a,n/a,n/a,EDACS,RM,TRS
852.300000,0.00000,n/a,"Kauai County",Kauai,"Site: 002 Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
852.312500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 003 Keaau",n/a,n/a,n/a,EDACS,RM,TRS
852.337500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 001 Metro Simulcast",n/a,n/a,n/a,EDACS,RM,TRS
852.350000,0.00000,n/a,"Kauai County",Kauai,"Site: 003 Princeville",n/a,n/a,n/a,"Project 25",RM,TRS
852.362500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 005 Sand Island",n/a,n/a,n/a,EDACS,RM,TRS
852.387500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 011 Puu Manawahua",n/a,n/a,n/a,EDACS,RM,TRS
852.412500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 004 Windward Simulcast",n/a,n/a,n/a,EDACS,RM,TRS
852.425000,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 012 Waianae",n/a,n/a,n/a,EDACS,RM,TRS
852.462500,0.00000,n/a,"Maui County Regional Interoperable P25 Public Safety Radio System",Maui,"Site: 008 Hana",n/a,n/a,n/a,"Project 25",RM,TRS
852.537500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 017 Waikiki",n/a,n/a,n/a,EDACS,RM,TRS
852.537500,0.00000,n/a,"Honolulu City and County Public Safety System (P25)",Honolulu,"Site: 001 Metro Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
852.550000,0.00000,n/a,"Kauai County",Kauai,"Site: 099 Waimea",n/a,n/a,n/a,"Project 25",RM,TRS
852.550000,0.00000,n/a,"Maui County Regional Interoperable P25 Public Safety Radio System",Maui,"Site: 003 Puunianiau",n/a,n/a,n/a,"Project 25",RM,TRS
852.562500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 001 Metro Simulcast",n/a,n/a,n/a,EDACS,RM,TRS
852.562500,0.00000,n/a,"Honolulu City and County Public Safety System (P25)",Honolulu,"Site: 001 Metro Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
852.587500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 010 USN Whitmore",n/a,n/a,n/a,EDACS,RM,TRS
852.612500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 005 Sand Island",n/a,n/a,n/a,EDACS,RM,TRS
852.637500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 011 Puu Manawahua",n/a,n/a,n/a,EDACS,RM,TRS
852.662500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 004 Windward Simulcast",n/a,n/a,n/a,EDACS,RM,TRS
852.675000,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 015 Lualualei",n/a,n/a,n/a,EDACS,RM,TRS
852.737500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 001 Metro Simulcast",n/a,n/a,n/a,EDACS,RM,TRS
852.737500,0.00000,n/a,"Maui County Regional Interoperable P25 Public Safety Radio System",Maui,"Site: 008 Hana",n/a,n/a,n/a,"Project 25",RM,TRS
852.750000,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 022 Mokuleia",n/a,n/a,n/a,EDACS,RM,TRS
852.762500,0.00000,n/a,"Maui County Regional Interoperable P25 Public Safety Radio System",Maui,"Site: 003 Puunianiau",n/a,n/a,n/a,"Project 25",RM,TRS
852.800000,0.00000,n/a,"Kauai County",Kauai,"Site: 002 Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
852.812500,0.00000,n/a,"Honolulu City and County Public Safety System (P25)",Honolulu,"Site: 001 Metro Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
852.812500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 017 Waikiki",n/a,n/a,n/a,EDACS,RM,TRS
852.837500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 001 Metro Simulcast",n/a,n/a,n/a,EDACS,RM,TRS
852.862500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 005 Sand Island",n/a,n/a,n/a,EDACS,RM,TRS
852.887500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 011 Puu Manawahua",n/a,n/a,n/a,EDACS,RM,TRS
852.912500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 004 Windward Simulcast",n/a,n/a,n/a,EDACS,RM,TRS
852.925000,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 015 Lualualei",n/a,n/a,n/a,EDACS,RM,TRS
853.037500,0.00000,n/a,"Island SMR (Kula)",Maui,"Site: 001 Site-1",n/a,n/a,n/a,Motorola,RM,TRS
853.037500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 001 Metro Simulcast",n/a,n/a,n/a,EDACS,RM,TRS
853.050000,0.00000,n/a,"Maui County Regional Interoperable P25 Public Safety Radio System",Maui,"Site: 009 Lahaina",n/a,n/a,n/a,"Project 25",RM,TRS
853.062500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 017 Waikiki",n/a,n/a,n/a,EDACS,RM,TRS
853.087500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 001 Metro Simulcast",n/a,n/a,n/a,EDACS,RM,TRS
853.100000,0.00000,n/a,"Maui County Regional Interoperable P25 Public Safety Radio System",Maui,"Site: 001 Kahului",n/a,n/a,n/a,"Project 25",RM,TRS
853.112500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 005 Sand Island",n/a,n/a,n/a,EDACS,RM,TRS
853.162500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 004 Windward Simulcast",n/a,n/a,n/a,EDACS,RM,TRS
853.175000,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 015 Lualualei",n/a,n/a,n/a,EDACS,RM,TRS
853.287500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 001 Metro Simulcast",n/a,n/a,n/a,EDACS,RM,TRS
853.300000,0.00000,n/a,"Maui County Regional Interoperable P25 Public Safety Radio System",Maui,"Site: 001 Kahului",n/a,n/a,n/a,"Project 25",RM,TRS
853.300000,0.00000,n/a,"Kauai County",Kauai,"Site: 002 Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
853.312500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 017 Waikiki",n/a,n/a,n/a,EDACS,RM,TRS
853.312500,0.00000,n/a,"Honolulu City and County Public Safety System (P25)",Honolulu,"Site: 001 Metro Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
853.337500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 001 Metro Simulcast",n/a,n/a,n/a,EDACS,RM,TRS
853.350000,0.00000,n/a,"Maui County Regional Interoperable P25 Public Safety Radio System",Maui,"Site: 009 Lahaina",n/a,n/a,n/a,"Project 25",RM,TRS
853.350000,0.00000,n/a,"Kauai County",Kauai,"Site: 003 Princeville",n/a,n/a,n/a,"Project 25",RM,TRS
853.362500,0.00000,n/a,"Honolulu City and County Public Safety System (P25)",Honolulu,"Site: 002 Winward Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
853.362500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 005 Sand Island",n/a,n/a,n/a,EDACS,RM,TRS
853.412500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 004 Windward Simulcast",n/a,n/a,n/a,EDACS,RM,TRS
853.425000,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 015 Lualualei",n/a,n/a,n/a,EDACS,RM,TRS
853.500000,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 022 Mokuleia",n/a,n/a,n/a,EDACS,RM,TRS
853.537500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 001 Metro Simulcast",n/a,n/a,n/a,EDACS,RM,TRS
853.550000,0.00000,n/a,"Maui County Regional Interoperable P25 Public Safety Radio System",Maui,"Site: 003 Puunianiau",n/a,n/a,n/a,"Project 25",RM,TRS
853.550000,0.00000,n/a,"Kauai County",Kauai,"Site: 099 Waimea",n/a,n/a,n/a,"Project 25",RM,TRS
853.562500,0.00000,n/a,"Honolulu City and County Public Safety System (P25)",Honolulu,"Site: 001 Metro Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
853.587500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 001 Metro Simulcast",n/a,n/a,n/a,EDACS,RM,TRS
853.600000,0.00000,n/a,"Maui County Regional Interoperable P25 Public Safety Radio System",Maui,"Site: 001 Kahului",n/a,n/a,n/a,"Project 25",RM,TRS
853.662500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 004 Windward Simulcast",n/a,n/a,n/a,EDACS,RM,TRS
853.675000,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 015 Lualualei",n/a,n/a,n/a,EDACS,RM,TRS
853.712500,0.00000,n/a,"Maui County Regional Interoperable P25 Public Safety Radio System",Maui,"Site: 008 Hana",n/a,n/a,n/a,"Project 25",RM,TRS
853.750000,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 022 Mokuleia",n/a,n/a,n/a,EDACS,RM,TRS
853.762500,0.00000,n/a,"Maui County Regional Interoperable P25 Public Safety Radio System",Maui,"Site: 003 Puunianiau",n/a,n/a,n/a,"Project 25",RM,TRS
853.787500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 001 Metro Simulcast",n/a,n/a,n/a,EDACS,RM,TRS
853.800000,0.00000,n/a,"Kauai County",Kauai,"Site: 002 Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
853.812500,0.00000,n/a,"Honolulu City and County Public Safety System (P25)",Honolulu,"Site: 001 Metro Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
853.837500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 001 Metro Simulcast",n/a,n/a,n/a,EDACS,RM,TRS
853.912500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 004 Windward Simulcast",n/a,n/a,n/a,EDACS,RM,TRS
853.925000,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 015 Lualualei",n/a,n/a,n/a,EDACS,RM,TRS
853.950000,0.00000,n/a,"Maui County Regional Interoperable P25 Public Safety Radio System",Maui,"Site: 001 Kahului",n/a,n/a,n/a,"Project 25",RM,TRS
854.012500,0.00000,n/a,"Island SMR (Kula)",Maui,"Site: 001 Site-1",n/a,n/a,n/a,Motorola,RM,TRS
854.037500,0.00000,n/a,"Daniel K. Inouye International Airport",Honolulu,"Site: 001 Primary",n/a,n/a,n/a,Motorola,RM,TRS
854.162500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 001 Metro Simulcast",n/a,n/a,n/a,EDACS,RM,TRS
854.162500,0.00000,n/a,"Honolulu City and County Public Safety System (P25)",Honolulu,"Site: 002 Winward Simulcast",n/a,n/a,n/a,"Project 25",RM,TRS
854.387500,0.00000,n/a,"Honolulu County Public Safety System",Honolulu,"Site: 001 Metro Simulcast",n/a,n/a,n/a,EDACS,RM,TRS
854.962500,809.96250,WPMV291,"Honolulu County",Honolulu,"Operations 1",DOT-OPS1,"293 NAC",,P25,RM,"Public Works"
854.987500,809.98750,WPMV291,"Honolulu County",Honolulu,"Operations 6",DOT-OPS6,"293 NAC",,P25,RM,"Public Works"
855.037500,0.00000,n/a,"Brigham Young University",Honolulu,"Site: 001 Laie",n/a,n/a,n/a,Motorola,RM,TRS
855.112500,0.00000,n/a,"Kahului Airport",Maui,"Site: 001 Airport",n/a,n/a,n/a,Motorola,RM,TRS
855.212500,810.21250,WPMV291,"Honolulu County",Honolulu,"Operations 2",DOT-OPS2,"293 NAC",,P25,RM,"Public Works"
855.237500,810.23750,WPMV291,"Honolulu County",Honolulu,"Operations 3",DOT-OPS3,"293 NAC",,P25,RM,"Public Works"
855.487500,810.48750,WPMV291,"Honolulu County",Honolulu,"Operations 5",DOT-OPS5,"293 NAC",,P25,RM,"Public Works"
855.487500,0.00000,n/a,"Maui County Regional Interoperable P25 Public Safety Radio System",Maui,"Site: 015 East Maui",n/a,n/a,n/a,"Project 25",RM,TRS
855.512500,0.00000,n/a,"PAR Petroleum",Honolulu,"Site: 001 Site 1",n/a,n/a,n/a,DMR,RM,TRS
855.587500,0.00000,n/a,"ARINC (Honolulu International Airport)",Honolulu,"Site: 001 Primary",n/a,n/a,n/a,Motorola,RM,TRS
855.712500,810.71250,WPMV291,"Honolulu County",Honolulu,"Operations 4",DOT-OPS4,"293 NAC",,P25,RM,"Public Works"
855.787500,0.00000,n/a,"Brigham Young University",Honolulu,"Site: 002 Honolulu",n/a,n/a,n/a,Motorola,RM,TRS
855.787500,0.00000,n/a,"Brigham Young University",Honolulu,"Site: 001 Laie",n/a,n/a,n/a,Motorola,RM,TRS
855.962500,0.00000,n/a,"Maui County Regional Interoperable P25 Public Safety Radio System",Maui,"Site: 012 Lanai",n/a,n/a,n/a,"Project 25",RM,TRS
855.987500,0.00000,n/a,"Maui County Regional Interoperable P25 Public Safety Radio System",Maui,"Site: 014 Mauna Loa",n/a,n/a,n/a,"Project 25",RM,TRS
856.037500,0.00000,n/a,"Pacific Wireless Communications",Honolulu,"Site: 002 Honolulu",n/a,n/a,n/a,DMR,RM,TRS
856.087500,0.00000,n/a,"Pacific Wireless Communications",Hawaii,"Site: 009 Kailua Kona",n/a,n/a,n/a,DMR,RM,TRS
856.212500,0.00000,n/a,"Daniel K. Inouye International Airport",Honolulu,"Site: 001 Primary",n/a,n/a,n/a,Motorola,RM,TRS
856.237500,0.00000,n/a,"Maui County Regional Interoperable P25 Public Safety Radio System",Maui,"Site: 011 Lanai City",n/a,n/a,n/a,"Project 25",RM,TRS
856.262500,0.00000,n/a,"Maui County Regional Interoperable P25 Public Safety Radio System",Maui,"Site: 012 Lanai",n/a,n/a,n/a,"Project 25",RM,TRS
856.287500,0.00000,n/a,"PAR Petroleum",Honolulu,"Site: 001 Site 1",n/a,n/a,n/a,DMR,RM,TRS
856.412500,0.00000,n/a,"Island Energy Services (IES)",Honolulu,"Site: 001 Simulcast",n/a,n/a,n/a,Motorola,RM,TRS
856.437500,0.00000,n/a,"Maui County Regional Interoperable P25 Public Safety Radio System",Maui,"Site: 016 Kaunakakai",n/a,n/a,n/a,"Project 25",RM,TRS
856.537500,0.00000,n/a,"Mobile Telephone and Paging",Hawaii,"Site: 001 Confirmed LCN",n/a,n/a,n/a,LTR,RM,TRS
856.712500,0.00000,n/a,"Maui County Regional Interoperable P25 Public Safety Radio System",Maui,"Site: 014 Mauna Loa",n/a,n/a,n/a,"Project 25",RM,TRS
856.787500,0.00000,n/a,"Kuakini Medical Center",Honolulu,"Site: 001 Site 1",n/a,n/a,n/a,DMR,RM,TRS
856.812500,0.00000,n/a,"Brigham Young University",Honolulu,"Site: 002 Honolulu",n/a,n/a,n/a,Motorola,RM,TRS
856.812500,0.00000,n/a,"Brigham Young University",Honolulu,"Site: 001 Laie",n/a,n/a,n/a,Motorola,RM,TRS
856.837500,0.00000,n/a,"ARINC (Honolulu International Airport)",Honolulu,"Site: 001 Primary",n/a,n/a,n/a,Motorola,RM,TRS
856.862500,0.00000,n/a,"Brigham Young University",Honolulu,"Site: 001 Laie",n/a,n/a,n/a,Motorola,RM,TRS
856.862500,0.00000,n/a,"Brigham Young University",Honolulu,"Site: 002 Honolulu",n/a,n/a,n/a,Motorola,RM,TRS
856.887500,0.00000,n/a,"Brigham Young University",Honolulu,"Site: 001 Laie",n/a,n/a,n/a,Motorola,RM,TRS
856.887500,0.00000,n/a,"Brigham Young University",Honolulu,"Site: 002 Honolulu",n/a,n/a,n/a,Motorola,RM,TRS
856.912500,0.00000,n/a,"Sheraton Waikiki",Honolulu,"Site: 001 Site 1",n/a,n/a,n/a,DMR,RM,TRS
856.937500,0.00000,n/a,"Maui County Regional Interoperable P25 Public Safety Radio System",Maui,"Site: 015 East Maui",n/a,n/a,n/a,"Project 25",RM,TRS
856.962500,811.96250,WQIR959,"Airports Airport Operations",Statewide,"Airport Operations","MKK Ops",,,P25,RM,"Law Dispatch"
856.962500,0.00000,n/a,"Kahului Airport",Maui,"Site: 001 Airport",n/a,n/a,n/a,Motorola,RM,TRS
856.962500,0.00000,n/a,"Kalaeloa Airport Authority",Honolulu,"Site: 001 Primary",n/a,n/a,n/a,Motorola,RM,TRS
856.962500,0.00000,n/a,"Kona International Airport Authority",Hawaii,"Site: 001 Primary",n/a,n/a,n/a,Motorola,RM,TRS
856.962500,0.00000,n/a,"Hilo International Airport Authority",Hawaii,"Site: 001 Site 1",n/a,n/a,n/a,Motorola,RM,TRS
856.962500,0.00000,n/a,"Lihue International Aiport Authority",Kauai,"Site: 001 Primary",n/a,n/a,n/a,Motorola,RM,TRS
857.037500,0.00000,n/a,"Pacific Wireless Communications",Honolulu,"Site: 002 Honolulu",n/a,n/a,n/a,DMR,RM,TRS
857.087500,0.00000,n/a,"Pacific Wireless Communications",Hawaii,"Site: 009 Kailua Kona",n/a,n/a,n/a,DMR,RM,TRS
857.212500,0.00000,n/a,"Daniel K. Inouye International Airport",Honolulu,"Site: 001 Primary",n/a,n/a,n/a,Motorola,RM,TRS
857.237500,0.00000,n/a,"Maui County Regional Interoperable P25 Public Safety Radio System",Maui,"Site: 014 Mauna Loa",n/a,n/a,n/a,"Project 25",RM,TRS
857.262500,0.00000,n/a,"Maui County Regional Interoperable P25 Public Safety Radio System",Maui,"Site: 012 Lanai",n/a,n/a,n/a,"Project 25",RM,TRS
857.287500,0.00000,n/a,"PAR Petroleum",Honolulu,"Site: 001 Site 1",n/a,n/a,n/a,DMR,RM,TRS
857.412500,0.00000,n/a,"Island Energy Services (IES)",Honolulu,"Site: 001 Simulcast",n/a,n/a,n/a,Motorola,RM,TRS
857.437500,0.00000,n/a,"Maui County Regional Interoperable P25 Public Safety Radio System",Maui,"Site: 015 East Maui",n/a,n/a,n/a,"Project 25",RM,TRS
857.487500,0.00000,n/a,"Maui County Regional Interoperable P25 Public Safety Radio System",Hawaii,"Site: 017 Waimea",n/a,n/a,n/a,"Project 25",RM,TRS
857.712500,0.00000,n/a,"Maui County Regional Interoperable P25 Public Safety Radio System",Maui,"Site: 012 Lanai",n/a,n/a,n/a,"Project 25",RM,TRS
857.737500,0.00000,n/a,"Maui County Regional Interoperable P25 Public Safety Radio System",Maui,"Site: 014 Mauna Loa",n/a,n/a,n/a,"Project 25",RM,TRS
857.837500,0.00000,n/a,"ARINC (Honolulu International Airport)",Honolulu,"Site: 001 Primary",n/a,n/a,n/a,Motorola,RM,TRS
857.912500,0.00000,n/a,"Sheraton Waikiki",Honolulu,"Site: 001 Site 1",n/a,n/a,n/a,DMR,RM,TRS
857.912500,0.00000,n/a,"Kyo Ha Company, LTD",Maui,"Site: 001 Lahaina",n/a,n/a,n/a,Motorola,RM,TRS
857.937500,0.00000,n/a,"Maui County Regional Interoperable P25 Public Safety Radio System",Maui,"Site: 015 East Maui",n/a,n/a,n/a,"Project 25",RM,TRS
857.962500,0.00000,n/a,"Lihue International Aiport Authority",Kauai,"Site: 001 Primary",n/a,n/a,n/a,Motorola,RM,TRS
857.962500,0.00000,n/a,"Kalaeloa Airport Authority",Honolulu,"Site: 001 Primary",n/a,n/a,n/a,Motorola,RM,TRS
857.962500,0.00000,n/a,"Kona International Airport Authority",Hawaii,"Site: 001 Primary",n/a,n/a,n/a,Motorola,RM,TRS
857.962500,0.00000,n/a,"Hilo International Airport Authority",Hawaii,"Site: 001 Site 1",n/a,n/a,n/a,Motorola,RM,TRS
857.962500,0.00000,n/a,"Kahului Airport",Maui,"Site: 001 Airport",n/a,n/a,n/a,Motorola,RM,TRS
858.162500,0.00000,n/a,"Mobile Telephone and Paging",Hawaii,"Site: 001 Confirmed LCN",n/a,n/a,n/a,LTR,RM,TRS
858.212500,0.00000,n/a,"Daniel K. Inouye International Airport",Honolulu,"Site: 001 Primary",n/a,n/a,n/a,Motorola,RM,TRS
858.287500,0.00000,n/a,"PAR Petroleum",Honolulu,"Site: 001 Site 1",n/a,n/a,n/a,DMR,RM,TRS
858.362500,0.00000,WNUR273,"University of Hawaii - Manoa",Honolulu,"Security TA","DIGI T/A","001 NAC",,P25,M,Security
858.362500,813.36250,WNUR273,"University of Hawaii - Manoa",Honolulu,Security,"DIGI RPT","001 NAC",,P25,RM,Security
858.362500,0.00000,WNUR273,"University of Hawaii - Manoa",Honolulu,"Auxiliary Services Parking TA","UHM T/A","051 DPL",,FMN,BM,Schools
858.362500,813.36250,WNUR273,"University of Hawaii - Manoa",Honolulu,"Auxiliary Services Parking","UH Parking","051 DPL",,FM,RM,Schools
858.412500,0.00000,n/a,"Island Energy Services (IES)",Honolulu,"Site: 001 Simulcast",n/a,n/a,n/a,Motorola,RM,TRS
858.537500,0.00000,n/a,"Pacific Wireless Communications",Honolulu,"Site: 002 Honolulu",n/a,n/a,n/a,DMR,RM,TRS
858.712500,0.00000,n/a,"Maui County Regional Interoperable P25 Public Safety Radio System",Maui,"Site: 014 Mauna Loa",n/a,n/a,n/a,"Project 25",RM,TRS
858.762500,0.00000,n/a,"Maui County Regional Interoperable P25 Public Safety Radio System",Hawaii,"Site: 017 Waimea",n/a,n/a,n/a,"Project 25",RM,TRS
858.787500,0.00000,n/a,"Kuakini Medical Center",Honolulu,"Site: 001 Site 1",n/a,n/a,n/a,DMR,RM,TRS
858.837500,0.00000,n/a,"ARINC (Honolulu International Airport)",Honolulu,"Site: 001 Primary",n/a,n/a,n/a,Motorola,RM,TRS
858.862500,0.00000,n/a,"Sheraton Waikiki",Honolulu,"Site: 002 Site 2",n/a,n/a,n/a,DMR,RM,TRS
858.912500,0.00000,n/a,"Sheraton Waikiki",Honolulu,"Site: 001 Site 1",n/a,n/a,n/a,DMR,RM,TRS
858.912500,0.00000,n/a,"Kyo Ha Company, LTD",Maui,"Site: 001 Lahaina",n/a,n/a,n/a,Motorola,RM,TRS
858.962500,0.00000,n/a,"Kalaeloa Airport Authority",Honolulu,"Site: 001 Primary",n/a,n/a,n/a,Motorola,RM,TRS
858.962500,0.00000,n/a,"Kona International Airport Authority",Hawaii,"Site: 001 Primary",n/a,n/a,n/a,Motorola,RM,TRS
858.962500,0.00000,n/a,"Hilo International Airport Authority",Hawaii,"Site: 001 Site 1",n/a,n/a,n/a,Motorola,RM,TRS
858.962500,0.00000,n/a,"Lihue International Aiport Authority",Kauai,"Site: 001 Primary",n/a,n/a,n/a,Motorola,RM,TRS
858.962500,0.00000,n/a,"Kahului Airport",Maui,"Site: 001 Airport",n/a,n/a,n/a,Motorola,RM,TRS
859.087500,0.00000,n/a,"Pacific Wireless Communications",Hawaii,"Site: 009 Kailua Kona",n/a,n/a,n/a,DMR,RM,TRS
859.187500,0.00000,n/a,"Mobile Telephone and Paging",Hawaii,"Site: 001 Confirmed LCN",n/a,n/a,n/a,LTR,RM,TRS
859.212500,0.00000,n/a,"Daniel K. Inouye International Airport",Honolulu,"Site: 001 Primary",n/a,n/a,n/a,Motorola,RM,TRS
859.237500,0.00000,n/a,"Maui County Regional Interoperable P25 Public Safety Radio System",Maui,"Site: 015 East Maui",n/a,n/a,n/a,"Project 25",RM,TRS
859.287500,0.00000,n/a,"PAR Petroleum",Honolulu,"Site: 001 Site 1",n/a,n/a,n/a,DMR,RM,TRS
859.412500,0.00000,n/a,"Island Energy Services (IES)",Honolulu,"Site: 001 Simulcast",n/a,n/a,n/a,Motorola,RM,TRS
859.837500,0.00000,n/a,"ARINC (Honolulu International Airport)",Honolulu,"Site: 001 Primary",n/a,n/a,n/a,Motorola,RM,TRS
859.862500,0.00000,n/a,"Sheraton Waikiki",Honolulu,"Site: 002 Site 2",n/a,n/a,n/a,DMR,RM,TRS
859.912500,0.00000,n/a,"Kyo Ha Company, LTD",Maui,"Site: 001 Lahaina",n/a,n/a,n/a,Motorola,RM,TRS
859.962500,0.00000,n/a,"Kahului Airport",Maui,"Site: 001 Airport",n/a,n/a,n/a,Motorola,RM,TRS
860.087500,0.00000,n/a,"Pacific Wireless Communications",Hawaii,"Site: 009 Kailua Kona",n/a,n/a,n/a,DMR,RM,TRS
860.212500,0.00000,n/a,"Daniel K. Inouye International Airport",Honolulu,"Site: 001 Primary",n/a,n/a,n/a,Motorola,RM,TRS
860.287500,0.00000,n/a,"PAR Petroleum",Honolulu,"Site: 001 Site 1",n/a,n/a,n/a,DMR,RM,TRS
860.412500,0.00000,n/a,"Island Energy Services (IES)",Honolulu,"Site: 001 Simulcast",n/a,n/a,n/a,Motorola,RM,TRS
860.537500,0.00000,n/a,"Pacific Wireless Communications",Honolulu,"Site: 002 Honolulu",n/a,n/a,n/a,DMR,RM,TRS
860.612500,0.00000,n/a,"Mobile Telephone and Paging",Hawaii,"Site: 001 Confirmed LCN",n/a,n/a,n/a,LTR,RM,TRS
860.837500,0.00000,n/a,"ARINC (Honolulu International Airport)",Honolulu,"Site: 001 Primary",n/a,n/a,n/a,Motorola,RM,TRS
860.862500,0.00000,n/a,"Sheraton Waikiki",Honolulu,"Site: 002 Site 2",n/a,n/a,n/a,DMR,RM,TRS
860.912500,0.00000,n/a,"Kyo Ha Company, LTD",Maui,"Site: 001 Lahaina",n/a,n/a,n/a,Motorola,RM,TRS
927.137500,902.13750,KH6BFD,"900 MHz",Hawaii,Kailua-Kona,927.13750,"411 DPL","411 DPL",FM,RM,Ham
927.212500,902.21250,WB6EGR,"900 MHz",Hawaii,"Koloko Peak",927.21250,"411 DPL","411 DPL",FM,RM,Ham
